Actual,Predicted
1.0,0.6852276794786202
1.0,0.6852276794786202
0.0,0.45678414327533057
1.0,0.5529189009858584
1.0,0.6852276794786202
0.0,0.7572451368339781
0.0,0.5756045300427098
1.0,0.7572451368339781
0.0,0.6852276794786202
1.0,0.5440776589556895
0.0,0.7572451368339781
1.0,0.6852276794786202
1.0,0.6852276794786202
1.0,0.4633271288373295
0.0,0.5700770450242436
1.0,0.6875852511142194
0.0,0.5009083294416573
0.0,0.6852276794786202
1.0,0.6819274534255225
0.0,0.6056637241911865
0.0,0.4961856269780473
0.0,0.6056637241911865
0.0,0.54285746332194
0.0,0.5573621010483729
0.0,0.684298354816944
1.0,0.6989679431042991
1.0,0.6551825632151652
1.0,0.6852276794786202
1.0,0.8102465709565119
1.0,0.64587875194682
1.0,0.7815435133529063
1.0,0.7572451368339781
0.0,0.7079158954162494
0.0,0.618145508392309
0.0,0.4558827409906858
0.0,0.6916565665953563
0.0,0.6700727256539997
1.0,0.7907215138304723
1.0,0.725105319096902
0.0,0.6916565665953563
0.0,0.5935726567604667
0.0,0.5898551558683317
1.0,0.5627158892050758
0.0,0.6916565665953563
1.0,0.7572451368339781
1.0,0.7907215138304723
1.0,0.6056637241911865
0.0,0.6483798071454107
1.0,0.6434102029325296
1.0,0.5478598455359833
0.0,0.5962121805000495
0.0,0.6852276794786202
1.0,0.6916565665953563
0.0,0.46057251917304504
0.0,0.4633271288373295
0.0,0.6645215451039731
0.0,0.54285746332194
1.0,0.7627124954404231
0.0,0.6852276794786202
0.0,0.5872028483181821
1.0,0.5995332238016354
1.0,0.6852276794786202
0.0,0.6789899259304373
1.0,0.6939874908232196
0.0,0.6852276794786202
1.0,0.7039808934177808
0.0,0.7572451368339781
1.0,0.6020138141102905
1.0,0.5962121805000495
0.0,0.6700727256539997
1.0,0.5403300328878908
0.0,0.583955861001006
1.0,0.7572451368339781
1.0,0.725105319096902
0.0,0.5889758745881422
0.0,0.6127993785741275
0.0,0.5962121805000495
0.0,0.4680276163221778
0.0,0.54285746332194
1.0,0.6939874908232196
1.0,0.7572451368339781
1.0,0.7348395893379732
1.0,0.7572451368339781
1.0,0.6852276794786202
0.0,0.6551825632151652
0.0,0.7627124954404231
1.0,0.6875852511142194
1.0,0.7272072792255376
1.0,0.6852276794786202
0.0,0.7840726362730757
0.0,0.636742184556239
1.0,0.506191216816387
1.0,0.5108367357213451
0.0,0.5935726567604667
1.0,0.7841373324317141
1.0,0.7047842657914164
0.0,0.725105319096902
1.0,0.7232630844489255
0.0,0.6852276794786202
0.0,0.5455741982519743
1.0,0.7572451368339781
1.0,0.6916565665953563
1.0,0.7544293776556289
1.0,0.6700727256539997
0.0,0.6852276794786202
0.0,0.490071202790757
0.0,0.7572451368339781
1.0,0.6483798071454107
1.0,0.7232630844489255
1.0,0.7572451368339781
1.0,0.701157782601278
0.0,0.6875852511142194
0.0,0.7627124954404231
0.0,0.6852276794786202
1.0,0.5996762774007536
0.0,0.7815435133529063
1.0,0.6875852511142194
1.0,0.5889758745881422
1.0,0.6852276794786202
1.0,0.7627124954404231
1.0,0.6274761656116369
0.0,0.6875852511142194
1.0,0.7329361090911986
1.0,0.6591669230053794
1.0,0.6852276794786202
1.0,0.6700727256539997
1.0,0.5502857500766369
1.0,0.725105319096902
0.0,0.4267198595079193
1.0,0.6413958685780503
1.0,0.5935726567604667
1.0,0.6700727256539997
1.0,0.6852276794786202
0.0,0.6711590527475351
1.0,0.5074928789585964
0.0,0.6852276794786202
0.0,0.5609895448417135
1.0,0.6875852511142194
1.0,0.4267198595079193
0.0,0.6852276794786202
1.0,0.7882492362199406
1.0,0.64587875194682
1.0,0.7526903307736855
0.0,0.7572451368339781
0.0,0.6435469016829731
0.0,0.725105319096902
0.0,0.7678279094158907
0.0,0.7627124954404231
0.0,0.6127993785741275
0.0,0.4460484736143144
0.0,0.6875852511142194
0.0,0.7572451368339781
1.0,0.5961383672909294
1.0,0.7572451368339781
0.0,0.6969131647241417
1.0,0.7606718357731329
0.0,0.7110607257471544
0.0,0.6127993785741275
1.0,0.6127993785741275
0.0,0.6127993785741275
0.0,0.6852276794786202
0.0,0.6039876095234269
0.0,0.7348395893379732
0.0,0.7572451368339781
1.0,0.6700727256539997
1.0,0.6483798071454107
1.0,0.6056637241911865
0.0,0.6852276794786202
1.0,0.6852276794786202
1.0,0.6852276794786202
1.0,0.6852276794786202
1.0,0.6852276794786202
1.0,0.7192569647784373
0.0,0.6700727256539997
0.0,0.6852276794786202
0.0,0.6436463475544526
1.0,0.7627124954404231
0.0,0.490071202790757
0.0,0.5342087459538712
0.0,0.6711590527475351
0.0,0.5529189009858584
0.0,0.5478598455359833
0.0,0.6127993785741275
1.0,0.6612329717826442
1.0,0.6875852511142194
1.0,0.7627124954404231
1.0,0.5037744648292795
0.0,0.6852276794786202
0.0,0.5502857500766369
0.0,0.7572451368339781
1.0,0.725105319096902
1.0,0.6692192263934913
1.0,0.6766650830791207
1.0,0.7394778336965293
1.0,0.6700727256539997
0.0,0.5806687393124286
1.0,0.6392717287717504
0.0,0.7572451368339781
0.0,0.7627124954404231
0.0,0.4633271288373295
0.0,0.6852276794786202
0.0,0.4267198595079193
0.0,0.5899790660459002
1.0,0.6939874908232196
0.0,0.6056637241911865
0.0,0.5133802857839243
1.0,0.6852276794786202
1.0,0.6852276794786202
1.0,0.6939874908232196
0.0,0.5995332238016354
1.0,0.5647436708027983
0.0,0.7840726362730757
0.0,0.4633271288373295
1.0,0.6551825632151652
1.0,0.725105319096902
1.0,0.749869137459147
0.0,0.67659799936257
0.0,0.7544293776556289
0.0,0.5562997137666775
0.0,0.6915947852282851
0.0,0.7572451368339781
1.0,0.6700727256539997
0.0,0.5329848093009397
0.0,0.6852276794786202
0.0,0.6852276794786202
0.0,0.5875142025687317
0.0,0.5700770450242436
1.0,0.7299389438680078
1.0,0.7627124954404231
0.0,0.7554489701134353
0.0,0.6875852511142194
0.0,0.6298526792646201
1.0,0.6863808015597517
0.0,0.6309985084564425
0.0,0.7469964077098115
0.0,0.5935726567604667
1.0,0.7572451368339781
1.0,0.7292221160374995
1.0,0.6916565665953563
0.0,0.6700727256539997
1.0,0.6875852511142194
1.0,0.7572451368339781
0.0,0.42433725677962336
1.0,0.6766650830791207
1.0,0.7572451368339781
0.0,0.64587875194682
1.0,0.7232630844489255
0.0,0.6939874908232196
0.0,0.6700727256539997
1.0,0.6091728959955882
0.0,0.6916565665953563
1.0,0.725105319096902
1.0,0.7978669820627178
1.0,0.7572451368339781
1.0,0.5889758745881422
1.0,0.6892537963455052
0.0,0.6612329717826442
1.0,0.5962121805000495
0.0,0.5455741982519743
1.0,0.6852276794786202
0.0,0.5455741982519743
1.0,0.5431567247857898
0.0,0.4862589113863231
0.0,0.6183745729636762
1.0,0.5431567247857898
1.0,0.6127993785741275
1.0,0.7232630844489255
1.0,0.6492076970778538
1.0,0.749869137459147
0.0,0.67659799936257
1.0,0.67659799936257
0.0,0.6551825632151652
0.0,0.5108367357213451
1.0,0.7678279094158907
0.0,0.6852276794786202
0.0,0.6090310234708016
0.0,0.6527039774567951
1.0,0.7232630844489255
1.0,0.6700727256539997
1.0,0.6852276794786202
0.0,0.6852276794786202
0.0,0.5036789265208733
0.0,0.5962121805000495
0.0,0.6089580166479653
0.0,0.7572451368339781
0.0,0.5889758745881422
1.0,0.5962121805000495
0.0,0.6700727256539997
0.0,0.6298526792646201
1.0,0.8162783441836818
